"id","device_id","timestamp","latitude","longitude","level","asu","rsrp","rssi","dbm","rsrq","network_type","operator","cell_id","physical_cell_id","tracking_area_code","created_at"
"976","3a0d6425e3f9d60e","2025-12-03 10:22:29.156759","29.9412253","31.0669149","2","41","-99","-85","-99","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:22:29.339266"
"977","3a0d6425e3f9d60e","2025-12-03 10:22:31.134282","29.9412253","31.0669149","2","41","-99","-83","-99","-16","LTE","Vodafone","-","289","21320","2025-12-03 10:22:31.316902"
"978","3a0d6425e3f9d60e","2025-12-03 10:22:33.130416","29.9412253","31.0669149","2","41","-99","-85","-99","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:22:33.313381"
"979","3a0d6425e3f9d60e","2025-12-03 10:22:35.170922","29.9412253","31.0669149","2","42","-98","-87","-98","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:22:35.354885"
"980","3a0d6425e3f9d60e","2025-12-03 10:22:37.118861","29.9412253","31.0669149","2","44","-96","-85","-96","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:22:37.301248"
"981","3a0d6425e3f9d60e","2025-12-03 10:22:39.123354","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:22:39.306978"
"982","3a0d6425e3f9d60e","2025-12-03 10:22:41.142314","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:22:41.324768"
"983","3a0d6425e3f9d60e","2025-12-03 10:22:43.096919","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:22:43.279373"
"984","3a0d6425e3f9d60e","2025-12-03 10:22:45.094303","29.9412253","31.0669149","2","41","-99","-85","-99","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:22:45.276921"
"985","3a0d6425e3f9d60e","2025-12-03 10:22:47.115039","29.9412253","31.0669149","2","42","-98","-89","-98","-10","LTE","Vodafone","-","289","21320","2025-12-03 10:22:47.297484"
"986","3a0d6425e3f9d60e","2025-12-03 10:22:49.127151","29.9412253","31.0669149","2","41","-99","-87","-99","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:22:49.309885"
"987","3a0d6425e3f9d60e","2025-12-03 10:22:51.185825","29.9412253","31.0669149","2","36","-104","-91","-104","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:22:51.36829"
"988","3a0d6425e3f9d60e","2025-12-03 10:22:53.112216","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:22:53.294644"
"989","3a0d6425e3f9d60e","2025-12-03 10:22:55.148673","29.9412253","31.0669149","3","47","-93","-81","-93","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:22:55.331304"
"990","3a0d6425e3f9d60e","2025-12-03 10:22:57.17287","29.9412253","31.0669149","3","45","-95","-83","-95","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:22:57.355917"
"991","3a0d6425e3f9d60e","2025-12-03 10:22:59.179392","29.9412253","31.0669149","2","41","-99","-89","-99","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:22:59.361954"
"992","3a0d6425e3f9d60e","2025-12-03 10:23:01.114788","29.9412253","31.0669149","2","40","-100","-87","-100","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:01.297152"
"993","3a0d6425e3f9d60e","2025-12-03 10:23:03.158937","29.9412253","31.0669149","2","40","-100","-89","-100","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:03.341349"
"994","3a0d6425e3f9d60e","2025-12-03 10:23:05.142825","29.9412253","31.0669149","1","34","-106","-93","-106","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:23:05.325506"
"995","3a0d6425e3f9d60e","2025-12-03 10:23:07.152181","29.9412253","31.0669149","2","35","-105","-93","-105","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:07.334834"
"996","3a0d6425e3f9d60e","2025-12-03 10:23:09.150879","29.9412253","31.0669149","1","30","-110","0","-110","-20","LTE","Vodafone","-","103","65535","2025-12-03 10:23:09.333379"
"997","3a0d6425e3f9d60e","2025-12-03 10:23:11.148487","29.9412253","31.0669149","1","34","-106","-93","-106","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:11.330706"
"998","3a0d6425e3f9d60e","2025-12-03 10:23:13.149444","29.9412253","31.0669149","1","30","-110","0","-110","-20","LTE","Vodafone","-","103","65535","2025-12-03 10:23:13.331817"
"999","3a0d6425e3f9d60e","2025-12-03 10:23:15.137552","29.9412253","31.0669149","1","30","-110","-89","-110","-20","LTE","Vodafone","-","103","65535","2025-12-03 10:23:15.320192"
"1000","3a0d6425e3f9d60e","2025-12-03 10:23:17.13517","29.9412253","31.0669149","2","36","-104","-93","-104","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:17.317836"
"1001","3a0d6425e3f9d60e","2025-12-03 10:23:19.118479","29.9412253","31.0669149","2","39","-101","-89","-101","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:19.300972"
"1002","3a0d6425e3f9d60e","2025-12-03 10:23:21.109138","29.9412253","31.0669149","2","36","-104","-93","-104","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:21.291447"
"1003","3a0d6425e3f9d60e","2025-12-03 10:23:23.167707","29.9412253","31.0669149","1","33","-107","0","-107","-16","LTE","Vodafone","-","103","65535","2025-12-03 10:23:23.350184"
"1004","3a0d6425e3f9d60e","2025-12-03 10:23:25.152205","29.9412253","31.0669149","1","26","-114","-99","-114","-18","LTE","Vodafone","-","103","65535","2025-12-03 10:23:25.33476"
"1005","3a0d6425e3f9d60e","2025-12-03 10:23:27.135291","29.9412253","31.0669149","1","29","-111","-95","-111","-16","LTE","Vodafone","-","289","21320","2025-12-03 10:23:27.317888"
"1006","3a0d6425e3f9d60e","2025-12-03 10:23:29.168254","29.9412253","31.0669149","1","33","-107","-93","-107","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:23:29.350797"
"1007","3a0d6425e3f9d60e","2025-12-03 10:23:31.156113","29.9412253","31.0669149","2","35","-105","-91","-105","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:31.338415"
"1008","3a0d6425e3f9d60e","2025-12-03 10:23:33.14968","29.9412253","31.0669149","1","28","-112","0","-112","-17","LTE","Vodafone","-","150","65535","2025-12-03 10:23:33.332366"
"1009","3a0d6425e3f9d60e","2025-12-03 10:23:35.15137","29.9412253","31.0669149","1","30","-110","0","-110","-15","LTE","Vodafone","-","18","65535","2025-12-03 10:23:35.333846"
"1010","3a0d6425e3f9d60e","2025-12-03 10:23:37.153522","29.9412253","31.0669149","1","32","-108","0","-108","-17","LTE","Vodafone","-","18","65535","2025-12-03 10:23:37.335817"
"1011","3a0d6425e3f9d60e","2025-12-03 10:23:39.137801","29.9412253","31.0669149","1","32","-108","-95","-108","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:23:39.319981"
"1012","3a0d6425e3f9d60e","2025-12-03 10:23:41.181282","29.9412253","31.0669149","1","28","-112","0","-112","-20","LTE","Vodafone","-","18","65535","2025-12-03 10:23:41.363753"
"1013","3a0d6425e3f9d60e","2025-12-03 10:23:43.123667","29.9412253","31.0669149","1","33","-107","-93","-107","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:23:43.306045"
"1014","3a0d6425e3f9d60e","2025-12-03 10:23:45.14114","29.9412253","31.0669149","1","34","-106","-91","-106","-15","LTE","Vodafone","-","289","21320","2025-12-03 10:23:45.323314"
"1015","3a0d6425e3f9d60e","2025-12-03 10:23:47.118076","29.9412253","31.0669149","2","36","-104","-91","-104","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:47.300652"
"1016","3a0d6425e3f9d60e","2025-12-03 10:23:49.138299","29.9412253","31.0669149","2","35","-105","-95","-105","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:49.321466"
"1017","3a0d6425e3f9d60e","2025-12-03 10:23:51.128312","29.9412253","31.0669149","2","37","-103","-93","-103","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:51.311819"
"1018","3a0d6425e3f9d60e","2025-12-03 10:23:53.131497","29.9412253","31.0669149","1","32","-108","0","-108","-18","LTE","Vodafone","-","18","65535","2025-12-03 10:23:53.313802"
"1019","3a0d6425e3f9d60e","2025-12-03 10:23:55.154013","29.9412253","31.0669149","2","39","-101","-89","-101","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:55.336109"
"1020","3a0d6425e3f9d60e","2025-12-03 10:23:57.091326","29.9412253","31.0669149","2","38","-102","-91","-102","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:23:57.273615"
"1021","3a0d6425e3f9d60e","2025-12-03 10:23:59.127221","29.9412253","31.0669149","2","37","-103","-91","-103","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:23:59.30967"
"1022","3a0d6425e3f9d60e","2025-12-03 10:24:01.138687","29.9412253","31.0669149","1","34","-106","0","-106","-17","LTE","Vodafone","-","18","65535","2025-12-03 10:24:01.320925"
"1023","3a0d6425e3f9d60e","2025-12-03 10:24:03.16365","29.9412253","31.0669149","2","35","-105","0","-105","-16","LTE","Vodafone","-","18","65535","2025-12-03 10:24:03.345896"
"1024","3a0d6425e3f9d60e","2025-12-03 10:24:05.150682","29.9412253","31.0669149","1","28","-112","0","-112","-19","LTE","Vodafone","-","169","65535","2025-12-03 10:24:05.33324"
"1025","3a0d6425e3f9d60e","2025-12-03 10:24:07.113954","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:24:07.296482"
"1026","3a0d6425e3f9d60e","2025-12-03 10:24:09.150511","29.9412253","31.0669149","2","38","-102","0","-102","-15","LTE","Vodafone","-","18","65535","2025-12-03 10:24:09.333181"
"1027","3a0d6425e3f9d60e","2025-12-03 10:24:11.14066","29.9412253","31.0669149","2","40","-100","0","-100","-14","LTE","Vodafone","-","18","65535","2025-12-03 10:24:11.322966"
"1028","3a0d6425e3f9d60e","2025-12-03 10:24:13.147991","29.9412253","31.0669149","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:24:13.330462"
"1029","3a0d6425e3f9d60e","2025-12-03 10:24:15.13155","29.9412253","31.0669149","2","39","-101","-85","-101","-16","LTE","Vodafone","-","18","65535","2025-12-03 10:24:15.314074"
"1030","3a0d6425e3f9d60e","2025-12-03 10:24:17.137945","29.9412253","31.0669149","2","37","-103","0","-103","-16","LTE","Vodafone","-","18","65535","2025-12-03 10:24:17.320282"
"1031","3a0d6425e3f9d60e","2025-12-03 10:24:19.329786","29.9412253","31.0669149","2","40","-100","-85","-100","-15","LTE","Vodafone","-","18","65535","2025-12-03 10:24:19.512161"
"1032","3a0d6425e3f9d60e","2025-12-03 10:24:21.197384","29.9412253","31.0669149","0","20","-120","-87","-120","-20","LTE","Vodafone","-","350","65535","2025-12-03 10:24:21.380052"
"1033","3a0d6425e3f9d60e","2025-12-03 10:24:23.121375","29.9412253","31.0669149","2","38","-102","0","-102","-17","LTE","Vodafone","-","18","65535","2025-12-03 10:24:23.303851"
"1034","3a0d6425e3f9d60e","2025-12-03 10:24:25.342128","29.9412253","31.0669149","1","32","-108","-91","-108","-17","LTE","Vodafone","-","169","65535","2025-12-03 10:24:25.524366"
"1035","3a0d6425e3f9d60e","2025-12-03 10:24:28.141356","29.9412253","31.0669149","2","35","-105","0","-105","-18","LTE","Vodafone","-","169","65535","2025-12-03 10:24:28.32383"
"1036","3a0d6425e3f9d60e","2025-12-03 10:24:29.179278","29.9412253","31.0669149","2","35","-105","0","-105","-18","LTE","Vodafone","-","169","65535","2025-12-03 10:24:29.362184"
"1037","3a0d6425e3f9d60e","2025-12-03 10:24:31.115116","29.9412253","31.0669149","2","38","-102","0","-102","-20","LTE","Vodafone","-","169","65535","2025-12-03 10:24:31.297723"
"1038","3a0d6425e3f9d60e","2025-12-03 10:24:33.107018","29.9412253","31.0669149","1","30","-110","0","-110","-19","LTE","Vodafone","-","350","65535","2025-12-03 10:24:33.289691"
"1039","3a0d6425e3f9d60e","2025-12-03 10:24:35.131882","29.9412253","31.0669149","1","32","-108","-89","-108","-18","LTE","Vodafone","-","289","65535","2025-12-03 10:24:35.314602"
"1040","3a0d6425e3f9d60e","2025-12-03 10:24:37.170919","29.9412253","31.0669149","2","35","-105","0","-105","-18","LTE","Vodafone","-","169","65535","2025-12-03 10:24:37.353914"
"1041","3a0d6425e3f9d60e","2025-12-03 10:24:39.132383","29.9412253","31.0669149","1","32","-108","0","-108","-13","LTE","Vodafone","-","18","65535","2025-12-03 10:24:39.314712"
"1042","3a0d6425e3f9d60e","2025-12-03 10:24:41.17261","29.9412253","31.0669149","0","21","-119","-103","-119","-18","LTE","Vodafone","-","18","65535","2025-12-03 10:24:41.355042"
"1043","3a0d6425e3f9d60e","2025-12-03 10:24:43.152206","29.9412253","31.0669149","0","21","-119","0","-119","-18","LTE","Vodafone","-","289","65535","2025-12-03 10:24:43.334665"
"1044","3a0d6425e3f9d60e","2025-12-03 10:24:45.126879","29.9412253","31.0669149","0","24","-116","0","-116","-15","LTE","Vodafone","-","289","65535","2025-12-03 10:24:45.30915"
"1045","3a0d6425e3f9d60e","2025-12-03 10:24:47.149861","29.9412253","31.0669149","0","21","-119","0","-119","-18","LTE","Vodafone","-","150","65535","2025-12-03 10:24:47.33232"
"1046","3a0d6425e3f9d60e","2025-12-03 10:24:49.149957","29.9412253","31.0669149","1","26","-114","0","-114","-17","LTE","Vodafone","-","18","65535","2025-12-03 10:24:49.332898"
"1047","3a0d6425e3f9d60e","2025-12-03 10:24:51.118235","29.9412253","31.0669149","1","34","-106","-93","-106","-13","LTE","Vodafone","-","169","21320","2025-12-03 10:24:51.300832"
"1048","3a0d6425e3f9d60e","2025-12-03 10:24:53.172064","29.940664","31.0664159","2","37","-103","0","-103","-15","LTE","Vodafone","-","18","65535","2025-12-03 10:24:53.354403"
"1049","3a0d6425e3f9d60e","2025-12-03 10:24:55.150867","29.940664","31.0664159","1","27","-113","0","-113","-18","LTE","Vodafone","-","150","65535","2025-12-03 10:24:55.333477"
"1050","3a0d6425e3f9d60e","2025-12-03 10:24:57.118996","29.940664","31.0664159","1","28","-112","0","-112","-19","LTE","Vodafone","-","350","65535","2025-12-03 10:24:57.301356"
"1051","3a0d6425e3f9d60e","2025-12-03 10:24:59.158989","29.940664","31.0664159","1","29","-111","0","-111","-17","LTE","Vodafone","-","18","65535","2025-12-03 10:24:59.341761"
"1052","3a0d6425e3f9d60e","2025-12-03 10:25:01.139975","29.940664","31.0664159","1","27","-113","0","-113","-18","LTE","Vodafone","-","289","65535","2025-12-03 10:25:01.322246"
"1053","3a0d6425e3f9d60e","2025-12-03 10:25:03.140082","29.940664","31.0664159","1","30","-110","-93","-110","-17","LTE","Vodafone","-","350","65535","2025-12-03 10:25:03.322285"
"1054","3a0d6425e3f9d60e","2025-12-03 10:25:05.127399","29.940664","31.0664159","1","33","-107","0","-107","-16","LTE","Vodafone","-","18","65535","2025-12-03 10:25:05.309929"
"1055","3a0d6425e3f9d60e","2025-12-03 10:25:07.12563","29.940664","31.0664159","2","36","-104","0","-104","-17","LTE","Vodafone","-","150","65535","2025-12-03 10:25:07.308104"
"1056","3a0d6425e3f9d60e","2025-12-03 10:25:09.180521","29.940664","31.0664159","2","36","-104","0","-104","-17","LTE","Vodafone","-","150","65535","2025-12-03 10:25:09.362844"
"1057","3a0d6425e3f9d60e","2025-12-03 10:25:11.112249","29.940664","31.0664159","2","41","-99","-89","-99","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:25:11.294761"
"1058","3a0d6425e3f9d60e","2025-12-03 10:25:13.141412","29.940664","31.0664159","3","46","-94","-83","-94","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:13.326066"
"1059","3a0d6425e3f9d60e","2025-12-03 10:25:15.108659","29.940664","31.0664159","3","46","-94","-83","-94","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:25:15.291386"
"1060","3a0d6425e3f9d60e","2025-12-03 10:25:17.108232","29.940664","31.0664159","2","41","-99","-87","-99","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:17.290758"
"1061","3a0d6425e3f9d60e","2025-12-03 10:25:26.047474","29.940664","31.0664159","2","43","-97","-85","-97","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:26.216095"
"1062","3a0d6425e3f9d60e","2025-12-03 10:25:29.727155","29.940664","31.0664159","2","42","-98","-87","-98","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:29.895646"
"1063","3a0d6425e3f9d60e","2025-12-03 10:25:31.676301","29.940664","31.0664159","2","39","-101","0","-101","-14","LTE","Vodafone","-","150","65535","2025-12-03 10:25:31.854463"
"1064","3a0d6425e3f9d60e","2025-12-03 10:25:33.679095","29.940664","31.0664159","2","41","-99","-89","-99","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:33.857192"
"1065","3a0d6425e3f9d60e","2025-12-03 10:25:35.829633","29.940664","31.0664159","2","40","-100","-89","-100","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:25:36.007855"
"1066","3a0d6425e3f9d60e","2025-12-03 10:25:37.684628","29.940664","31.0664159","2","38","-102","-93","-102","-9","LTE","Vodafone","-","169","21320","2025-12-03 10:25:37.862651"
"1067","3a0d6425e3f9d60e","2025-12-03 10:25:39.671979","29.940664","31.0664159","2","36","-104","-93","-104","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:25:39.849942"
"1068","3a0d6425e3f9d60e","2025-12-03 10:25:41.691411","29.940664","31.0664159","2","41","-99","-89","-99","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:25:41.869351"
"1069","3a0d6425e3f9d60e","2025-12-03 10:25:43.725704","29.940664","31.0664159","1","33","-107","0","-107","-20","LTE","Vodafone","-","150","65535","2025-12-03 10:25:43.903806"
"1070","3a0d6425e3f9d60e","2025-12-03 10:25:45.702024","29.940664","31.0664159","1","33","-107","0","-107","-17","LTE","Vodafone","-","289","65535","2025-12-03 10:25:45.879895"
"1071","3a0d6425e3f9d60e","2025-12-03 10:25:47.69732","29.940664","31.0664159","1","29","-111","-99","-111","-15","LTE","Vodafone","-","289","65535","2025-12-03 10:25:47.875638"
"1072","3a0d6425e3f9d60e","2025-12-03 10:25:49.695048","29.940664","31.0664159","1","26","-114","-99","-114","-17","LTE","Vodafone","-","289","65535","2025-12-03 10:25:49.87379"
"1073","3a0d6425e3f9d60e","2025-12-03 10:25:51.68902","29.940664","31.0664159","1","28","-112","0","-112","-17","LTE","Vodafone","-","150","65535","2025-12-03 10:25:51.867318"
"1074","3a0d6425e3f9d60e","2025-12-03 10:25:53.700442","29.940664","31.0664159","1","25","-115","0","-115","-20","LTE","Vodafone","-","150","65535","2025-12-03 10:25:53.879004"
"1075","3a0d6425e3f9d60e","2025-12-03 10:25:55.655874","29.940664","31.0664159","1","27","-113","0","-113","-19","LTE","Vodafone","-","404","65535","2025-12-03 10:25:55.834751"
"1076","3a0d6425e3f9d60e","2025-12-03 10:25:57.685947","29.940664","31.0664159","2","35","-105","-91","-105","-15","LTE","Vodafone","-","169","21320","2025-12-03 10:25:57.865955"
"1077","3a0d6425e3f9d60e","2025-12-03 10:25:59.685268","29.940664","31.0664159","2","37","-103","-91","-103","-12","LTE","Vodafone","-","169","21320","2025-12-03 10:25:59.863209"
"1078","3a0d6425e3f9d60e","2025-12-03 10:26:01.67301","29.940664","31.0664159","1","27","-113","0","-113","-20","LTE","Vodafone","-","150","65535","2025-12-03 10:26:01.854722"
"1079","3a0d6425e3f9d60e","2025-12-03 10:26:03.679131","29.940664","31.0664159","1","30","-110","-89","-110","-19","LTE","Vodafone","-","56","65535","2025-12-03 10:26:03.857398"
"1080","3a0d6425e3f9d60e","2025-12-03 10:26:05.668436","29.940664","31.0664159","2","39","-101","-87","-101","-14","LTE","Vodafone","-","169","21320","2025-12-03 10:26:05.846605"
"1081","3a0d6425e3f9d60e","2025-12-03 10:26:07.682839","29.940664","31.0664159","3","45","-95","-83","-95","-11","LTE","Vodafone","-","169","21320","2025-12-03 10:26:07.860718"
"1082","3a0d6425e3f9d60e","2025-12-03 10:26:09.703521","29.940664","31.0664159","2","38","-102","0","-102","-19","LTE","Vodafone","-","56","65535","2025-12-03 10:26:09.881477"
"1083","3a0d6425e3f9d60e","2025-12-03 10:26:11.683431","29.940664","31.0664159","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:26:11.861203"
"1084","3a0d6425e3f9d60e","2025-12-03 10:26:13.709392","29.940664","31.0664159","1","25","-115","0","-115","-18","LTE","Vodafone","-","150","65535","2025-12-03 10:26:13.887262"
"1085","3a0d6425e3f9d60e","2025-12-03 10:26:15.670407","29.940664","31.0664159","1","27","-113","0","-113","-20","LTE","Vodafone","-","497","65535","2025-12-03 10:26:15.850879"
"1086","3a0d6425e3f9d60e","2025-12-03 10:26:17.72049","29.940664","31.0664159","1","27","-113","0","-113","-18","LTE","Vodafone","-","404","65535","2025-12-03 10:26:17.898262"
"1087","3a0d6425e3f9d60e","2025-12-03 10:26:19.730373","29.940664","31.0664159","1","27","-113","0","-113","-19","LTE","Vodafone","-","404","65535","2025-12-03 10:26:19.908529"
"1088","3a0d6425e3f9d60e","2025-12-03 10:26:21.732724","29.940664","31.0664159","1","27","-113","0","-113","-20","LTE","Vodafone","-","404","65535","2025-12-03 10:26:21.910509"
"1089","3a0d6425e3f9d60e","2025-12-03 10:26:23.723618","29.940664","31.0664159","1","29","-111","-93","-111","-18","LTE","Vodafone","-","169","21320","2025-12-03 10:26:23.901863"
"1090","3a0d6425e3f9d60e","2025-12-03 10:26:25.709497","29.940664","31.0664159","1","33","-107","0","-107","-17","LTE","Vodafone","-","497","65535","2025-12-03 10:26:25.887537"
"1091","3a0d6425e3f9d60e","2025-12-03 10:26:27.815809","29.940664","31.0664159","2","36","-104","0","-104","-18","LTE","Vodafone","-","404","65535","2025-12-03 10:26:28.020905"
"1092","3a0d6425e3f9d60e","2025-12-03 10:26:29.809058","29.940664","31.0664159","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:26:29.986939"
"1093","3a0d6425e3f9d60e","2025-12-03 10:26:31.798337","29.940664","31.0664159","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-12-03 10:26:31.976418"
"1094","3a0d6425e3f9d60e","2025-12-03 10:26:33.808506","29.940664","31.0664159","1","30","-110","0","-110","-17","LTE","Vodafone","-","279","65535","2025-12-03 10:26:33.987291"
"1095","3a0d6425e3f9d60e","2025-12-03 10:26:35.729101","29.940664","31.0664159","1","29","-111","0","-111","-20","LTE","Vodafone","-","415","65535","2025-12-03 10:26:35.907204"
"1096","3a0d6425e3f9d60e","2025-12-03 10:26:37.745405","29.940664","31.0664159","1","30","-110","0","-110","-20","LTE","Vodafone","-","289","65535","2025-12-03 10:26:37.923245"
"1097","3a0d6425e3f9d60e","2025-12-03 10:26:39.721904","29.940664","31.0664159","1","28","-112","-93","-112","-19","LTE","Vodafone","-","415","65535","2025-12-03 10:26:39.90002"
"1098","3a0d6425e3f9d60e","2025-12-03 10:26:41.762312","29.940664","31.0664159","1","25","-115","-95","-115","-20","LTE","Vodafone","-","415","65535","2025-12-03 10:26:41.940449"
"1099","3a0d6425e3f9d60e","2025-12-03 10:26:44.421075","29.940664","31.0664159","1","26","-114","0","-114","-20","LTE","Vodafone","-","103","65535","2025-12-03 10:26:44.599075"
"1100","3a0d6425e3f9d60e","2025-12-03 10:26:45.713136","29.940664","31.0664159","1","31","-109","-91","-109","-19","LTE","Vodafone","-","279","65535","2025-12-03 10:26:45.890729"
"1101","3a0d6425e3f9d60e","2025-12-03 10:26:47.684974","29.940664","31.0664159","1","29","-111","0","-111","-16","LTE","Vodafone","-","289","65535","2025-12-03 10:26:47.86286"
"1102","3a0d6425e3f9d60e","2025-12-03 10:26:49.685252","29.940664","31.0664159","1","30","-110","-95","-110","-17","LTE","Vodafone","-","289","65535","2025-12-03 10:26:49.863209"
"1103","3a0d6425e3f9d60e","2025-12-03 10:26:51.69367","29.940664","31.0664159","1","30","-110","-93","-110","-17","LTE","Vodafone","-","83","65535","2025-12-03 10:26:51.871955"
"1104","3a0d6425e3f9d60e","2025-12-03 10:26:53.710599","29.940664","31.0664159","1","29","-111","-97","-111","-14","LTE","Vodafone","-","289","65535","2025-12-03 10:26:53.890548"
"1105","3a0d6425e3f9d60e","2025-12-03 10:26:56.950668","29.940664","31.0664159","2","36","-104","-91","-104","-14","LTE","Vodafone","-","415","21320","2025-12-03 10:26:57.128882"
"1106","3a0d6425e3f9d60e","2025-12-03 10:26:58.642257","29.940664","31.0664159","1","28","-112","0","-112","-18","LTE","Vodafone","-","289","65535","2025-12-03 10:26:58.820889"
"1107","3a0d6425e3f9d60e","2025-12-03 10:26:59.769661","29.940664","31.0664159","1","28","-112","0","-112","-16","LTE","Vodafone","-","415","65535","2025-12-03 10:26:59.9477"
"1108","3a0d6425e3f9d60e","2025-12-03 10:27:01.793903","29.940664","31.0664159","0","21","-119","0","-119","-19","LTE","Vodafone","-","415","65535","2025-12-03 10:27:01.971909"
"1109","3a0d6425e3f9d60e","2025-12-03 10:27:03.697932","29.940664","31.0664159","0","22","-118","0","-118","-19","LTE","Vodafone","-","169","65535","2025-12-03 10:27:03.875844"
"1110","3a0d6425e3f9d60e","2025-12-03 10:27:05.69892","29.940664","31.0664159","1","26","-114","-99","-114","-16","LTE","Vodafone","-","289","21320","2025-12-03 10:27:05.880372"
"1111","3a0d6425e3f9d60e","2025-12-03 10:27:07.66897","29.940664","31.0664159","1","25","-115","-97","-115","-18","LTE","Vodafone","-","415","65535","2025-12-03 10:27:07.846899"
"1112","3a0d6425e3f9d60e","2025-12-03 10:27:09.698092","29.940664","31.0664159","1","34","-106","-89","-106","-17","LTE","Vodafone","-","415","65535","2025-12-03 10:27:09.87997"
"1113","3a0d6425e3f9d60e","2025-12-03 10:27:11.741238","29.940664","31.0664159","2","41","-99","-81","-99","-15","LTE","Vodafone","-","415","65535","2025-12-03 10:27:11.919187"
"1114","3a0d6425e3f9d60e","2025-12-03 10:27:13.667129","29.940664","31.0664159","1","26","-114","-97","-114","-17","LTE","Vodafone","-","415","65535","2025-12-03 10:27:13.845202"
"1115","3a0d6425e3f9d60e","2025-12-03 10:27:15.680538","29.940664","31.0664159","1","32","-108","-95","-108","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:27:15.8587"
"1116","3a0d6425e3f9d60e","2025-12-03 10:27:17.692527","29.940664","31.0664159","2","35","-105","-93","-105","-11","LTE","Vodafone","-","289","21320","2025-12-03 10:27:17.870634"
"1117","3a0d6425e3f9d60e","2025-12-03 10:27:19.688158","29.940664","31.0664159","1","34","-106","-93","-106","-13","LTE","Vodafone","-","289","21320","2025-12-03 10:27:19.866099"
"1118","3a0d6425e3f9d60e","2025-12-03 10:27:21.67781","29.940664","31.0664159","2","44","-96","-83","-96","-14","LTE","Vodafone","-","289","21320","2025-12-03 10:27:21.855857"
"1119","3a0d6425e3f9d60e","2025-12-03 10:27:23.664507","29.940664","31.0664159","2","40","-100","-89","-100","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:27:23.8443"
"1120","3a0d6425e3f9d60e","2025-12-03 10:27:25.67546","29.940664","31.0664159","1","33","-107","-93","-107","-15","LTE","Vodafone","-","209","65535","2025-12-03 10:27:25.85361"
"1121","3a0d6425e3f9d60e","2025-12-03 10:27:27.688731","29.940664","31.0664159","2","37","-103","-91","-103","-12","LTE","Vodafone","-","289","21320","2025-12-03 10:27:27.867151"
"1122","3a0d6425e3f9d60e","2025-12-03 10:27:29.667477","29.940664","31.0664159","2","35","-105","0","-105","-17","LTE","Vodafone","-","415","65535","2025-12-03 10:27:29.845607"
